NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,MaterialComposition,Tcurie (degree C),T (degree C),epsilon,Frequency (Hz),Family,PaperID
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-88.12760202,805.015385,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-81.71989999,773.079582,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-73.63671262,731.2268716,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-65.84057745,695.078484,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-61.11129581,668.3357507,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-53.26303719,636.9602248,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-45.36376269,601.0548575,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-36.63589466,563.9764733,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-27.49404421,526.5932473,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-18.3525519,489.5309075,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-9.219117549,459.6885039,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,-0.087115726,431.1296446,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,9.04255824,404.6565447,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,18.16811369,381.8736345,100,BZT,2006_Maiti_electricField_BZT
4,0.64807407,0.609119935,0.600523776,0.600039797,0.600001018,22.2,48,17.08,56,8,8,62.7,78,29.16,87,9,87,50.97414,121.3276,42.591116,137.327,15.9994,15.9994,639.78,2073.2,701.976,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.3,4,1.56,6,2,2,116.1,149,60.12,215,66,66,2.529,2.55,1.0932,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.1695,54.485,16.7733,63.59,9.105,9.105,0,0,0,0,0,0,2.25E-06,2.25E-05,4.06E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.350795263,"Ba,1,Zr,0.5,Ti,0.5,O,3",-170,26.03452263,375.4158025,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-204.6515808,192.3448785,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-199.8207114,207.9201143,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-198.5592296,217.9868462,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-196.242627,234.075924,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-194.351698,249.9638883,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-191.9572001,264.4943366,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-190.5173381,280.751009,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-188.1122063,300.578398,100,BZT,2006_Maiti_electricField_BZT
4,0.64869099,0.609335476,0.600536324,0.600040346,0.600001022,22.56,48,17.5616,56,8,8,62.72,78,29.136,87,9,87,51.84128,121.3276,43.6461408,137.327,15.9994,15.9994,643.52,2073.2,706.464,2128,54.8,54.8,10.8,14,6.24,16,2,16,3.32,4,1.584,6,2,2,116.4,149,60.48,215,66,66,2.5248,2.55,1.09824,3.44,0.89,3.44,2,0,0,2,2,2,2.4,4,1.92,4,0,4,0.4,2,0.64,2,0,0,0,0,0,0,0,0,4.8,4,1.44,6,2,6,0,0,0,0,0,0,1.2,2,0.96,2,0,2,1.6,8,2.56,8,0,0,0,0,0,0,0,0,2.8,8,2.08,8,0,2,22.2996,54.485,16.731056,63.59,9.105,9.105,0,0,0,0,0,0,1.80E-06,2.25E-05,3.32E-06,2.25E-05,0,0,91.8,217,95.76,229,12,12,0.416666667,0.5,0.083333333,0,1,0.803211356,0.35221035,"Ba,1,Zr,0.6,Ti,0.4,O,3",-170,-184.9531886,320.3508232,100,BZT,2006_Maiti_electricField_BZT
